x,y
416.9,0.000127196
417,0.000116373
417.1,0.000105543
417.2,9.47097e-005
417.3,8.38773e-005
417.4,7.30503e-005
417.5,6.22332e-005
417.6,5.143e-005
417.7,4.06452e-005
417.8,2.9883e-005
417.9,1.91475e-005
418,8.44304e-006
418.1,-2.22627e-006
418.2,-1.28563e-005
418.3,-2.34429e-005
418.4,-3.3982e-005
418.5,-4.44696e-005
418.6,-5.49016e-005
418.7,-6.52741e-005
418.8,-7.55832e-005
418.9,-8.58249e-005
419,-9.59954e-005
419.1,-0.000106091
419.2,-0.000116108
419.3,-0.000126042
419.4,-0.00013589
419.5,-0.000145648
419.6,-0.000155313
419.7,-0.000164881
419.8,-0.000174348
419.9,-0.000183712
420,-0.000192969
420.1,-0.000202115
420.2,-0.000211147
420.3,-0.000220062
420.4,-0.000228857
420.5,-0.000237529
420.6,-0.000246075
420.7,-0.000254491
420.8,-0.000262776
420.9,-0.000270925
421,-0.000278937
421.1,-0.000286808
421.2,-0.000294537
421.3,-0.000302119
421.4,-0.000309554
421.5,-0.000316838
421.6,-0.000323969
421.7,-0.000330945
421.8,-0.000337763
421.9,-0.000344421
422,-0.000350918
422.1,-0.000357251
422.2,-0.000363419
422.3,-0.000369418
422.4,-0.000375249
422.5,-0.000380908
422.6,-0.000386395
422.7,-0.000391707
422.8,-0.000396844
422.9,-0.000401803
423,-0.000406584
423.1,-0.000411184
423.2,-0.000415604
423.3,-0.000419842
423.4,-0.000423896
423.5,-0.000427767
423.6,-0.000431452
423.7,-0.000434951
423.8,-0.000438264
423.9,-0.00044139
424,-0.000444328
424.1,-0.000447077
424.2,-0.000449638
424.3,-0.000452009
424.4,-0.000454192
424.5,-0.000456185
424.6,-0.000457988
424.7,-0.000459601
424.8,-0.000461025
424.9,-0.000462259
425,-0.000463304
425.1,-0.00046416
425.2,-0.000464827
425.3,-0.000465306
425.4,-0.000465597
425.5,-0.000465701
425.6,-0.000465618
425.7,-0.000465349
425.8,-0.000464895
425.9,-0.000464256
426,-0.000463434
426.1,-0.00046243
426.2,-0.000461245
426.3,-0.000459879
426.4,-0.000458334
426.5,-0.000456611
426.6,-0.000454712
426.7,-0.000452638
426.8,-0.00045039
426.9,-0.00044797
427,-0.00044538
427.1,-0.000442621
427.2,-0.000439695
427.3,-0.000436603
427.4,-0.000433348
427.5,-0.000429932
427.6,-0.000426355
427.7,-0.000422621
427.8,-0.000418731
427.9,-0.000414688
428,-0.000410494
428.1,-0.00040615
428.2,-0.00040166
428.3,-0.000397025
428.4,-0.000392248
428.5,-0.000387331
428.6,-0.000382278
428.7,-0.000377089
428.8,-0.000371768
428.9,-0.000366318
429,-0.00036074
429.1,-0.000355039
429.2,-0.000349216
429.3,-0.000343274
429.4,-0.000337217
429.5,-0.000331046
429.6,-0.000324765
429.7,-0.000318377
429.8,-0.000311884
429.9,-0.000305291
430,-0.000298598
430.1,-0.000291811
430.2,-0.000284931
430.3,-0.000277961
430.4,-0.000270906
430.5,-0.000263768
430.6,-0.00025655
430.7,-0.000249255
430.8,-0.000241887
430.9,-0.000234449
431,-0.000226944
431.1,-0.000219375
431.2,-0.000211745
431.3,-0.000204058
431.4,-0.000196317
431.5,-0.000188526
431.6,-0.000180687
431.7,-0.000172804
431.8,-0.000164881
431.9,-0.00015692
432,-0.000148925
432.1,-0.000140899
432.2,-0.000132845
432.3,-0.000124768
432.4,-0.00011667
432.5,-0.000108554
432.6,-0.000100424
432.7,-9.22827e-005
432.8,-8.41342e-005
432.9,-7.59813e-005
433,-6.78274e-005
433.1,-5.96757e-005
433.2,-5.15294e-005
433.3,-4.33919e-005
433.4,-3.52663e-005
433.5,-2.71559e-005
433.6,-1.90638e-005
433.7,-1.09932e-005
433.8,-2.9473e-006
433.9,5.07085e-006
434,1.30581e-005
434.1,2.10114e-005
434.2,2.89276e-005
434.3,3.68038e-005
434.4,4.46369e-005
434.5,5.24239e-005
434.6,6.0162e-005
434.7,6.78481e-005
434.8,7.54794e-005
434.9,8.3053e-005
435,9.05662e-005
435.1,9.80161e-005
435.2,0.0001054
435.3,0.000112715
435.4,0.000119959
435.5,0.000127128
435.6,0.000134221
435.7,0.000141235
435.8,0.000148167
435.9,0.000155015
436,0.000161776
436.1,0.000168448
436.2,0.000175029
436.3,0.000181516
436.4,0.000187907
436.5,0.0001942
436.6,0.000200392
436.7,0.000206482
436.8,0.000212468
436.9,0.000218347
437,0.000224117
437.1,0.000229777
437.2,0.000235325
437.3,0.000240759
437.4,0.000246077
437.5,0.000251277
437.6,0.000256358
437.7,0.000261318
437.8,0.000266156
437.9,0.00027087
438,0.000275458
438.1,0.00027992
438.2,0.000284254
438.3,0.000288459
438.4,0.000292533
438.5,0.000296475
438.6,0.000300285
438.7,0.00030396
438.8,0.000307501
438.9,0.000310907
439,0.000314175
439.1,0.000317306
439.2,0.000320299
439.3,0.000323153
439.4,0.000325868
439.5,0.000328442
439.6,0.000330876
439.7,0.000333169
439.8,0.00033532
439.9,0.000337329
440,0.000339196
440.1,0.000340921
440.2,0.000342503
440.3,0.000343942
440.4,0.000345239
440.5,0.000346393
440.6,0.000347404
440.7,0.000348273
440.8,0.000348999
440.9,0.000349583
441,0.000350025
441.1,0.000350325
441.2,0.000350484
441.3,0.000350502
441.4,0.000350381
441.5,0.000350119
441.6,0.000349718
441.7,0.000349179
441.8,0.000348502
441.9,0.000347689
442,0.000346739
442.1,0.000345653
442.2,0.000344434
442.3,0.000343081
442.4,0.000341595
442.5,0.000339979
442.6,0.000338232
442.7,0.000336356
442.8,0.000334353
442.9,0.000332222
443,0.000329967
443.1,0.000327588
443.2,0.000325086
443.3,0.000322464
443.4,0.000319721
443.5,0.000316861
443.6,0.000313884
443.7,0.000310793
443.8,0.000307588
443.9,0.000304272
444,0.000300846
444.1,0.000297312
444.2,0.000293671
444.3,0.000289927
444.4,0.00028608
444.5,0.000282132
444.6,0.000278086
444.7,0.000273943
444.8,0.000269705
444.9,0.000265375
445,0.000260954
445.1,0.000256445
445.2,0.000251849
445.3,0.000247169
445.4,0.000242408
445.5,0.000237566
445.6,0.000232647
445.7,0.000227652
445.8,0.000222584
445.9,0.000217446
446,0.000212239
446.1,0.000206966
446.2,0.000201629
446.3,0.000196231
446.4,0.000190773
446.5,0.000185259
446.6,0.000179691
446.7,0.000174071
446.8,0.000168401
446.9,0.000162685
447,0.000156924
447.1,0.000151121
447.2,0.000145278
447.3,0.000139398
447.4,0.000133484
447.5,0.000127538
447.6,0.000121562
447.7,0.000115559
447.8,0.000109531
447.9,0.000103481
448,9.74118e-005
448.1,9.13252e-005
448.2,8.52241e-005
448.3,7.91108e-005
448.4,7.29879e-005
448.5,6.68578e-005
448.6,6.07231e-005
448.7,5.45862e-005
448.8,4.84495e-005
448.9,4.23155e-005
449,3.61867e-005
449.1,3.00655e-005
449.2,2.39543e-005
449.3,1.78555e-005
449.4,1.17715e-005
449.5,5.70469e-006
449.6,-3.42541e-007
449.7,-6.36786e-006
449.8,-1.23689e-005
449.9,-1.83435e-005
450,-2.42892e-005
450.1,-3.02037e-005
450.2,-3.60849e-005
450.3,-4.19305e-005
450.4,-4.77383e-005
450.5,-5.35061e-005
450.6,-5.92317e-005
450.7,-6.4913e-005
450.8,-7.05478e-005
450.9,-7.61342e-005
451,-8.167e-005
451.1,-8.71532e-005
451.2,-9.25818e-005
451.3,-9.79539e-005
451.4,-0.000103267
451.5,-0.00010852
451.6,-0.000113711
451.7,-0.000118838
451.8,-0.000123898
451.9,-0.000128891
452,-0.000133815
452.1,-0.000138667
452.2,-0.000143446
452.3,-0.00014815
452.4,-0.000152779
452.5,-0.000157329
452.6,-0.0001618
452.7,-0.000166191
452.8,-0.000170499
452.9,-0.000174723
453,-0.000178863
453.1,-0.000182916
453.2,-0.000186881
453.3,-0.000190757
453.4,-0.000194543
453.5,-0.000198237
453.6,-0.000201839
453.7,-0.000205347
453.8,-0.00020876
453.9,-0.000212078
454,-0.000215299
454.1,-0.000218422
454.2,-0.000221446
454.3,-0.000224371
454.4,-0.000227196
454.5,-0.000229919
454.6,-0.000232541
454.7,-0.000235061
454.8,-0.000237477
454.9,-0.00023979
455,-0.000241998
455.1,-0.000244102
455.2,-0.0002461
455.3,-0.000247993
455.4,-0.00024978
455.5,-0.00025146
455.6,-0.000253034
455.7,-0.000254501
455.8,-0.000255861
455.9,-0.000257113
456,-0.000258259
456.1,-0.000259297
456.2,-0.000260227
456.3,-0.00026105
456.4,-0.000261765
456.5,-0.000262374
456.6,-0.000262875
456.7,-0.000263269
456.8,-0.000263556
456.9,-0.000263737
457,-0.000263812
457.1,-0.000263781
457.2,-0.000263645
457.3,-0.000263404
457.4,-0.000263058
457.5,-0.000262608
457.6,-0.000262055
457.7,-0.000261399
457.8,-0.000260641
457.9,-0.000259781
458,-0.00025882
458.1,-0.00025776
458.2,-0.0002566
458.3,-0.000255341
458.4,-0.000253985
458.5,-0.000252533
458.6,-0.000250984
458.7,-0.000249341
458.8,-0.000247604
458.9,-0.000245774
459,-0.000243852
459.1,-0.00024184
459.2,-0.000239738
459.3,-0.000237548
459.4,-0.000235271
459.5,-0.000232907
459.6,-0.00023046
459.7,-0.000227928
459.8,-0.000225315
459.9,-0.000222621
460,-0.000219848
460.1,-0.000216997
460.2,-0.000214069
460.3,-0.000211066
460.4,-0.00020799
460.5,-0.000204841
460.6,-0.000201622
460.7,-0.000198334
460.8,-0.000194978
460.9,-0.000191556
461,-0.00018807
461.1,-0.000184521
461.2,-0.000180912
461.3,-0.000177243
461.4,-0.000173516
461.5,-0.000169733
461.6,-0.000165896
461.7,-0.000162007
461.8,-0.000158066
461.9,-0.000154077
462,-0.00015004
462.1,-0.000145958
462.2,-0.000141832
462.3,-0.000137664
462.4,-0.000133457
462.5,-0.000129211
462.6,-0.000124928
462.7,-0.000120611
462.8,-0.000116262
462.9,-0.000111881
463,-0.000107472
463.1,-0.000103035
463.2,-9.85731e-005
463.3,-9.40879e-005
463.4,-8.95811e-005
463.5,-8.50548e-005
463.6,-8.05108e-005
463.7,-7.59509e-005
463.8,-7.1377e-005
463.9,-6.67911e-005
464,-6.21949e-005
464.1,-5.75904e-005
464.2,-5.29795e-005
464.3,-4.83639e-005
464.4,-4.37457e-005
464.5,-3.91265e-005
464.6,-3.45084e-005
464.7,-2.9893e-005
464.8,-2.52823e-005
464.9,-2.06781e-005
465,-1.60822e-005
465.1,-1.14965e-005
465.2,-6.9226e-006
465.3,-2.36242e-006
465.4,2.18228e-006
465.5,6.70975e-006
465.6,1.12182e-005
465.7,1.5706e-005
465.8,2.01713e-005
465.9,2.46125e-005
466,2.90279e-005
466.1,3.34157e-005
466.2,3.77744e-005
466.3,4.21023e-005
466.4,4.63977e-005
466.5,5.06592e-005
466.6,5.4885e-005
466.7,5.90737e-005
466.8,6.32236e-005
466.9,6.73334e-005
467,7.14014e-005
467.1,7.54262e-005
467.2,7.94063e-005
467.3,8.33403e-005
467.4,8.72269e-005
467.5,9.10645e-005
467.6,9.4852e-005
467.7,9.85878e-005
467.8,0.000102271
467.9,0.0001059
468,0.000109473
468.1,0.00011299
468.2,0.000116449
468.3,0.000119848
468.4,0.000123188
468.5,0.000126466
468.6,0.000129682
468.7,0.000132835
468.8,0.000135923
468.9,0.000138945
469,0.000141901
469.1,0.00014479
469.2,0.000147611
469.3,0.000150362
469.4,0.000153043
469.5,0.000155653
469.6,0.000158192
469.7,0.000160658
469.8,0.000163051
469.9,0.00016537
470,0.000167615
470.1,0.000169784
470.2,0.000171878
470.3,0.000173896
470.4,0.000175837
470.5,0.0001777
470.6,0.000179486
470.7,0.000181193
470.8,0.000182822
470.9,0.000184372
471,0.000185842
471.1,0.000187233
471.2,0.000188544
471.3,0.000189775
471.4,0.000190925
471.5,0.000191995
471.6,0.000192984
471.7,0.000193893
471.8,0.000194721
471.9,0.000195467
472,0.000196133
472.1,0.000196719
472.2,0.000197223
472.3,0.000197646
472.4,0.00019799
472.5,0.000198252
472.6,0.000198434
472.7,0.000198537
472.8,0.000198559
472.9,0.000198502
473,0.000198366
473.1,0.000198151
473.2,0.000197858
473.3,0.000197486
473.4,0.000197037
473.5,0.00019651
473.6,0.000195907
473.7,0.000195228
473.8,0.000194473
473.9,0.000193643
474,0.000192738
474.1,0.00019176
474.2,0.000190709
474.3,0.000189584
474.4,0.000188389
474.5,0.000187122
474.6,0.000185785
474.7,0.000184378
474.8,0.000182903
474.9,0.000181359
475,0.000179749
475.1,0.000178073
475.2,0.000176331
475.3,0.000174526
475.4,0.000172657
475.5,0.000170725
475.6,0.000168732
475.7,0.000166679
475.8,0.000164567
475.9,0.000162397
476,0.000160169
476.1,0.000157885
476.2,0.000155546
476.3,0.000153154
476.4,0.000150709
476.5,0.000148212
476.6,0.000145665
476.7,0.000143069
476.8,0.000140425
476.9,0.000137735
477,0.000134999
477.1,0.000132219
477.2,0.000129396
477.3,0.000126531
477.4,0.000123626
477.5,0.000120682
477.6,0.000117701
477.7,0.000114683
477.8,0.00011163
477.9,0.000108544
478,0.000105425
478.1,0.000102275
478.2,9.90956e-005
478.3,9.5888e-005
478.4,9.26536e-005
478.5,8.93938e-005
478.6,8.611e-005
478.7,8.28036e-005
478.8,7.94759e-005
478.9,7.61284e-005
479,7.27626e-005
479.1,6.93797e-005
479.2,6.59813e-005
479.3,6.25687e-005
479.4,5.91434e-005
479.5,5.57067e-005
479.6,5.22601e-005
479.7,4.88051e-005
479.8,4.53429e-005
479.9,4.18751e-005
480,3.8403e-005
480.1,3.49281e-005
480.2,3.14517e-005
480.3,2.79752e-005
480.4,2.45e-005
480.5,2.10276e-005
480.6,1.75592e-005
480.7,1.40964e-005
480.8,1.06403e-005
480.9,7.19243e-006
481,3.75409e-006
481.1,3.26627e-007
481.2,-3.08863e-006
481.3,-6.49035e-006
481.4,-9.87723e-006
481.5,-1.3248e-005
481.6,-1.66013e-005
481.7,-1.99359e-005
481.8,-2.32505e-005
481.9,-2.65439e-005
482,-2.98148e-005
482.1,-3.3062e-005
482.2,-3.62843e-005
482.3,-3.94804e-005
482.4,-4.26493e-005
482.5,-4.57897e-005
482.6,-4.89005e-005
482.7,-5.19805e-005
482.8,-5.50287e-005
482.9,-5.80439e-005
483,-6.10249e-005
483.1,-6.39709e-005
483.2,-6.68807e-005
483.3,-6.97532e-005
483.4,-7.25875e-005
483.5,-7.53825e-005
483.6,-7.81374e-005
483.7,-8.0851e-005
483.8,-8.35226e-005
483.9,-8.61511e-005
484,-8.87357e-005
484.1,-9.12755e-005
484.2,-9.37696e-005
484.3,-9.62173e-005
484.4,-9.86177e-005
484.5,-0.00010097
484.6,-0.000103273
484.7,-0.000105527
484.8,-0.000107731
484.9,-0.000109883
485,-0.000111984
485.1,-0.000114032
485.2,-0.000116028
485.3,-0.00011797
485.4,-0.000119857
485.5,-0.00012169
485.6,-0.000123468
485.7,-0.00012519
485.8,-0.000126855
485.9,-0.000128464
486,-0.000130016
486.1,-0.00013151
486.2,-0.000132946
486.3,-0.000134324
486.4,-0.000135643
486.5,-0.000136903
486.6,-0.000138103
486.7,-0.000139245
486.8,-0.000140326
486.9,-0.000141347
487,-0.000142308
487.1,-0.000143209
487.2,-0.000144049
487.3,-0.000144829
487.4,-0.000145548
487.5,-0.000146206
487.6,-0.000146803
487.7,-0.000147339
487.8,-0.000147815
487.9,-0.000148229
488,-0.000148583
488.1,-0.000148876
488.2,-0.000149109
488.3,-0.000149281
488.4,-0.000149393
488.5,-0.000149444
488.6,-0.000149436
488.7,-0.000149368
488.8,-0.00014924
488.9,-0.000149053
489,-0.000148807
489.1,-0.000148503
489.2,-0.00014814
489.3,-0.000147719
489.4,-0.000147241
489.5,-0.000146705
489.6,-0.000146113
489.7,-0.000145465
489.8,-0.00014476
489.9,-0.000144
490,-0.000143186
490.1,-0.000142317
490.2,-0.000141394
490.3,-0.000140418
490.4,-0.000139389
490.5,-0.000138308
490.6,-0.000137176
490.7,-0.000135993
490.8,-0.00013476
490.9,-0.000133478
491,-0.000132146
491.1,-0.000130767
491.2,-0.00012934
491.3,-0.000127867
491.4,-0.000126348
491.5,-0.000124784
491.6,-0.000123175
491.7,-0.000121523
491.8,-0.000119828
491.9,-0.000118092
492,-0.000116314
492.1,-0.000114497
492.2,-0.00011264
492.3,-0.000110745
492.4,-0.000108812
492.5,-0.000106843
492.6,-0.000104838
492.7,-0.000102798
492.8,-0.000100725
492.9,-9.86183e-005
493,-9.64802e-005
493.1,-9.43112e-005
493.2,-9.21123e-005
493.3,-8.98844e-005
493.4,-8.76286e-005
493.5,-8.53459e-005
493.6,-8.30372e-005
493.7,-8.07037e-005
493.8,-7.83463e-005
493.9,-7.5966e-005
494,-7.35639e-005
494.1,-7.1141e-005
494.2,-6.86984e-005
494.3,-6.62371e-005
494.4,-6.37582e-005
494.5,-6.12627e-005
494.6,-5.87517e-005
494.7,-5.62262e-005
494.8,-5.36873e-005
494.9,-5.11361e-005
495,-4.85736e-005
495.1,-4.60009e-005
495.2,-4.34191e-005
495.3,-4.08292e-005
495.4,-3.82322e-005
495.5,-3.56294e-005
495.6,-3.30216e-005
495.7,-3.04101e-005
495.8,-2.77958e-005
495.9,-2.51797e-005
496,-2.2563e-005
496.1,-1.99467e-005
496.2,-1.73319e-005
496.3,-1.47195e-005
496.4,-1.21107e-005
496.5,-9.50637e-006
496.6,-6.90764e-006
496.7,-4.3155e-006
496.8,-1.73096e-006
496.9,8.44961e-007
497,3.41127e-006
497.1,5.96698e-006
497.2,8.5111e-006
497.3,1.10427e-005
497.4,1.35607e-005
497.5,1.60642e-005
497.6,1.85523e-005
497.7,2.1024e-005
497.8,2.34785e-005
497.9,2.59146e-005
498,2.83317e-005
498.1,3.07287e-005
498.2,3.31048e-005
498.3,3.54591e-005
498.4,3.77907e-005
498.5,4.00989e-005
498.6,4.23827e-005
498.7,4.46413e-005
498.8,4.68739e-005
498.9,4.90797e-005
499,5.1258e-005
499.1,5.34079e-005
499.2,5.55287e-005
499.3,5.76197e-005
499.4,5.968e-005
499.5,6.17091e-005
499.6,6.37063e-005
499.7,6.56707e-005
499.8,6.76018e-005
499.9,6.94989e-005
500,7.13614e-005
500.1,7.31886e-005
500.2,7.498e-005
500.3,7.67349e-005
500.4,7.84528e-005
500.5,8.01332e-005
500.6,8.17754e-005
500.7,8.33791e-005
500.8,8.49436e-005
500.9,8.64685e-005
501,8.79533e-005
501.1,8.93976e-005
501.2,9.08009e-005
501.3,9.21629e-005
501.4,9.34831e-005
501.5,9.47611e-005
501.6,9.59967e-005
501.7,9.71894e-005
501.8,9.83389e-005
501.9,9.9445e-005
502,0.000100507
502.1,0.000101526
502.2,0.0001025
502.3,0.000103429
502.4,0.000104314
502.5,0.000105154
502.6,0.000105948
502.7,0.000106698
502.8,0.000107402
502.9,0.000108061
503,0.000108674
503.1,0.000109241
503.2,0.000109763
503.3,0.000110239
503.4,0.000110669
503.5,0.000111053
503.6,0.000111391
503.7,0.000111684
503.8,0.000111931
503.9,0.000112132
504,0.000112288
504.1,0.000112398
504.2,0.000112463
504.3,0.000112483
504.4,0.000112457
504.5,0.000112387
504.6,0.000112272
504.7,0.000112112
504.8,0.000111909
504.9,0.000111661
505,0.000111369
505.1,0.000111034
505.2,0.000110656
505.3,0.000110235
505.4,0.000109771
505.5,0.000109265
505.6,0.000108717
505.7,0.000108128
505.8,0.000107497
505.9,0.000106826
506,0.000106114
506.1,0.000105363
506.2,0.000104572
506.3,0.000103742
506.4,0.000102874
506.5,0.000101967
506.6,0.000101023
506.7,0.000100042
506.8,9.90249e-005
506.9,9.79715e-005
507,9.68827e-005
507.1,9.57591e-005
507.2,9.46013e-005
507.3,9.34097e-005
507.4,9.21851e-005
507.5,9.0928e-005
507.6,8.96391e-005
507.7,8.8319e-005
507.8,8.69682e-005
507.9,8.55876e-005
508,8.41777e-005
508.1,8.27392e-005
508.2,8.12728e-005
508.3,7.97791e-005
508.4,7.82589e-005
508.5,7.67129e-005
508.6,7.51418e-005
508.7,7.35463e-005
508.8,7.19271e-005
508.9,7.02849e-005
509,6.86205e-005
509.1,6.69347e-005
509.2,6.52282e-005
509.3,6.35018e-005
509.4,6.17561e-005
509.5,5.9992e-005
509.6,5.82103e-005
509.7,5.64117e-005
509.8,5.45971e-005
509.9,5.27671e-005
510,5.09226e-005
510.1,4.90644e-005
510.2,4.71932e-005
510.3,4.53099e-005
510.4,4.34153e-005
510.5,4.15101e-005
510.6,3.95951e-005
510.7,3.76713e-005
510.8,3.57392e-005
510.9,3.37999e-005
511,3.1854e-005
511.1,2.99023e-005
511.2,2.79457e-005
511.3,2.5985e-005
511.4,2.4021e-005
511.5,2.20544e-005
511.6,2.00861e-005
511.7,1.81168e-005
511.8,1.61474e-005
511.9,1.41786e-005
512,1.22112e-005
512.1,1.0246e-005
512.2,8.2838e-006
512.3,6.32534e-006
512.4,4.37141e-006
512.5,2.42275e-006
512.6,4.80146e-007
512.7,-1.45566e-006
512.8,-3.38391e-006
512.9,-5.30387e-006
513,-7.2148e-006
513.1,-9.11596e-006
513.2,-1.10066e-005
513.3,-1.28861e-005
513.4,-1.47536e-005
513.5,-1.66085e-005
513.6,-1.84501e-005
513.7,-2.02777e-005
513.8,-2.20906e-005
513.9,-2.38881e-005
514,-2.56697e-005
514.1,-2.74345e-005
514.2,-2.9182e-005
514.3,-3.09115e-005
514.4,-3.26224e-005
514.5,-3.43142e-005
514.6,-3.59861e-005
514.7,-3.76376e-005
514.8,-3.92681e-005
514.9,-4.0877e-005
515,-4.24638e-005
515.1,-4.40279e-005
515.2,-4.55687e-005
515.3,-4.70858e-005
515.4,-4.85786e-005
515.5,-5.00466e-005
515.6,-5.14892e-005
515.7,-5.29061e-005
515.8,-5.42967e-005
515.9,-5.56606e-005
516,-5.69973e-005
516.1,-5.83064e-005
516.2,-5.95875e-005
516.3,-6.08401e-005
516.4,-6.20639e-005
516.5,-6.32584e-005
516.6,-6.44234e-005
516.7,-6.55583e-005
516.8,-6.6663e-005
516.9,-6.7737e-005
517,-6.87801e-005
517.1,-6.97919e-005
517.2,-7.07721e-005
517.3,-7.17205e-005
517.4,-7.26368e-005
517.5,-7.35208e-005
517.6,-7.43721e-005
517.7,-7.51907e-005
517.8,-7.59762e-005
517.9,-7.67285e-005
518,-7.74474e-005
518.1,-7.81327e-005
518.2,-7.87843e-005
518.3,-7.94021e-005
518.4,-7.99858e-005
518.5,-8.05355e-005
518.6,-8.1051e-005
518.7,-8.15322e-005
518.8,-8.19791e-005
518.9,-8.23915e-005
519,-8.27695e-005
519.1,-8.31131e-005
519.2,-8.34221e-005
519.3,-8.36967e-005
519.4,-8.39368e-005
519.5,-8.41425e-005
519.6,-8.43138e-005
519.7,-8.44507e-005
519.8,-8.45534e-005
519.9,-8.46219e-005
520,-8.46562e-005
520.1,-8.46566e-005
520.2,-8.46232e-005
520.3,-8.4556e-005
520.4,-8.44552e-005
520.5,-8.4321e-005
520.6,-8.41535e-005
520.7,-8.3953e-005
520.8,-8.37197e-005
520.9,-8.34537e-005
521,-8.31552e-005
521.1,-8.28246e-005
521.2,-8.2462e-005
521.3,-8.20678e-005
521.4,-8.16421e-005
521.5,-8.11854e-005
521.6,-8.06978e-005
521.7,-8.01796e-005
521.8,-7.96313e-005
521.9,-7.90531e-005
522,-7.84453e-005
522.1,-7.78084e-005
522.2,-7.71426e-005
522.3,-7.64484e-005
522.4,-7.57261e-005
522.5,-7.49761e-005
522.6,-7.41988e-005
522.7,-7.33946e-005
522.8,-7.25639e-005
522.9,-7.17073e-005
523,-7.0825e-005
523.1,-6.99176e-005
523.2,-6.89854e-005
523.3,-6.80291e-005
523.4,-6.70489e-005
523.5,-6.60455e-005
523.6,-6.50193e-005
523.7,-6.39707e-005
523.8,-6.29004e-005
523.9,-6.18087e-005
524,-6.06963e-005
524.1,-5.95635e-005
524.2,-5.84111e-005
524.3,-5.72394e-005
524.4,-5.6049e-005
524.5,-5.48405e-005
524.6,-5.36144e-005
524.7,-5.23713e-005
524.8,-5.11117e-005
524.9,-4.98362e-005
525,-4.85453e-005
525.1,-4.72397e-005
525.2,-4.59199e-005
525.3,-4.45864e-005
525.4,-4.324e-005
525.5,-4.1881e-005
525.6,-4.05103e-005
525.7,-3.91282e-005
525.8,-3.77355e-005
525.9,-3.63327e-005
526,-3.49204e-005
526.1,-3.34992e-005
526.2,-3.20698e-005
526.3,-3.06327e-005
526.4,-2.91884e-005
526.5,-2.77378e-005
526.6,-2.62812e-005
526.7,-2.48194e-005
526.8,-2.33529e-005
526.9,-2.18823e-005
527,-2.04083e-005
527.1,-1.89314e-005
527.2,-1.74523e-005
527.3,-1.59715e-005
527.4,-1.44897e-005
527.5,-1.30073e-005
527.6,-1.15252e-005
527.7,-1.00437e-005
527.8,-8.5636e-006
527.9,-7.08537e-006
528,-5.60963e-006
528.1,-4.13696e-006
528.2,-2.66793e-006
528.3,-1.20313e-006
528.4,2.56882e-007
528.5,1.71153e-006
528.6,3.16027e-006
528.7,4.60252e-006
528.8,6.03773e-006
528.9,7.46537e-006
529,8.88488e-006
529.1,1.02957e-005
529.2,1.16974e-005
529.3,1.30893e-005
529.4,1.4471e-005
529.5,1.58419e-005
529.6,1.72015e-005
529.7,1.85494e-005
529.8,1.9885e-005
529.9,2.12078e-005
530,2.25174e-005
530.1,2.38133e-005
530.2,2.5095e-005
530.3,2.6362e-005
530.4,2.76139e-005
530.5,2.88503e-005
530.6,3.00707e-005
530.7,3.12746e-005
530.8,3.24617e-005
530.9,3.36316e-005
531,3.47838e-005
531.1,3.59179e-005
531.2,3.70336e-005
531.3,3.81304e-005
531.4,3.9208e-005
531.5,4.02661e-005
531.6,4.13043e-005
531.7,4.23222e-005
531.8,4.33195e-005
531.9,4.42959e-005
532,4.52511e-005
532.1,4.61847e-005
532.2,4.70965e-005
532.3,4.79861e-005
532.4,4.88534e-005
532.5,4.9698e-005
532.6,5.05197e-005
532.7,5.13182e-005
532.8,5.20934e-005
532.9,5.28448e-005
533,5.35725e-005
533.1,5.42761e-005
533.2,5.49554e-005
533.3,5.56104e-005
533.4,5.62407e-005
533.5,5.68463e-005
533.6,5.74269e-005
533.7,5.79825e-005
533.8,5.85129e-005
533.9,5.90179e-005
534,5.94976e-005
534.1,5.99517e-005
534.2,6.03802e-005
534.3,6.0783e-005
534.4,6.11601e-005
534.5,6.15113e-005
534.6,6.18367e-005
534.7,6.21361e-005
534.8,6.24096e-005
534.9,6.26572e-005
535,6.28788e-005
535.1,6.30745e-005
535.2,6.32442e-005
535.3,6.33881e-005
535.4,6.3506e-005
535.5,6.35981e-005
535.6,6.36645e-005
535.7,6.37051e-005
535.8,6.37202e-005
535.9,6.37096e-005
536,6.36737e-005
536.1,6.36124e-005
536.2,6.35258e-005
536.3,6.34142e-005
536.4,6.32776e-005
536.5,6.31162e-005
536.6,6.29301e-005
536.7,6.27195e-005
536.8,6.24846e-005
536.9,6.22256e-005
537,6.19425e-005
537.1,6.16358e-005
537.2,6.13055e-005
537.3,6.09518e-005
537.4,6.0575e-005
537.5,6.01754e-005
537.6,5.97531e-005
537.7,5.93085e-005
537.8,5.88417e-005
537.9,5.83531e-005
538,5.78429e-005
538.1,5.73113e-005
538.2,5.67588e-005
538.3,5.61856e-005
538.4,5.55919e-005
538.5,5.49782e-005
538.6,5.43447e-005
538.7,5.36917e-005
538.8,5.30195e-005
538.9,5.23286e-005
539,5.16193e-005
539.1,5.08919e-005
539.2,5.01467e-005
539.3,4.93841e-005
539.4,4.86046e-005
539.5,4.78084e-005
539.6,4.69959e-005
539.7,4.61676e-005
539.8,4.53238e-005
539.9,4.44649e-005
540,4.35913e-005
540.1,4.27034e-005
540.2,4.18016e-005
540.3,4.08864e-005
540.4,3.9958e-005
540.5,3.90171e-005
540.6,3.80639e-005
